text;label
sty sty...mangkanya latihan itu menyerang n lati lari lari..omelin kl byk kutak katik dibelakang , omelin kl ada yg giring bola terus n egois..ini kok terus ada yg seperti itu..koplak;no
saya tidak komentar jika urusan sepakbola nasional, serba salah dukung kalah nggak didukung tidak nasionalis;no
pelatih2 yg sukses bawa teamnya dpt gelr juara dunia sekalipun kayanya jga bsa mentok kalau lath team nas indonesia. sebntr lgi kita akan ketinggln dri pesepk bola tiles (timor leste).;no
setelah ini main imbang dikandang dan kalah saat tandang lawan vietnam?;no
lama2 jg sty bakalan out sendiri. artinya sepakbola indonesia sepanjang masa megap2 di level papan tengah kelas aff (kualitas zona anta barantah)... walaupun sty mungkin di gantikan oleh indra sjafrie... sty bikin ekpetasi lagi.... ngeri juga membayangkan realitanya, org kita bikin malu...;no
kaga jumpa dgn masyarakat indonesia di yunani;no
ga jg. minimal dpt tugas penutupan pon, mtq atau kongres.;no
gek arep golek opo kek kek....mikirin dong.... petani pada kekeringan sekarang...solusinya apa..gitu kek;no
ya jalan2 sj mbah, drpd dirumah diangguri. andai nanti prabowo menang, jangan2 nasib si gibran bakal kayak si mbah, di anggurin.;no
takut di rudal israel..;no
lumayan jatah lawatan akhir apbn...loh koq nggak ke gaza?;no
selamatkan babgsa dan negara indonesia dgn memilih ganja mahfud menjadi presiden dan wakil presiden 2024-2034 menggantikan jokowi-ma'ruf;no
buat dia , apa aja boleh..halal;no
apapun akan dilakukan demi ambisi si wowor;no
kembali ke aturan hukumnya! hanya tim parpol yang canggih mendapatkan manfaatnya. cari celah jangan malah ngeluh, nangis stop.;no
pemilu 2024 seperti pemilu jaman orba dengan moto, sekasur, sedapur, saksedulur lan sakgubernur (semua dikerahkan untuk mendukung satu calon);no
jaman sby asn banyak yg gak netral apa kabar? termasuk wasit pemilu spt anas urbaningrum di angkat jadi sesuatu di partai demokrat.;no
rusak saja semua mahasiswa yang mengejar cita-cita nya! harga dzolim, tanggungjawab koplok!!!!!;no
bu sri mungkin gak ya nyesel setelah fb jadi tersangka 😊;no
betul bang lily, bisa2 batal di lanjut ni urusan.;no
dasar gak tahu malu yg kagak begini dikasih penghargaan membanggongkan 🙈;no
bingungkan rakyat? yg satu mau nangkap firli yg satu kasih penghargaan. piye hahaha;no
lama lama gw liat level nya keluarga solo makin ga bermutu dan tidak beretika yah, pamannya menggugat balik mk, biangnya maksa putra mahkota naek tahta dengan nabrak konstitusi, mantunya berkhianat dari partai, satu anaknya lagi jadi ketum karbitan, ibu suri ikut cawe2, serasa negara punya sendiri;no
"waktu pengangkatan hakim suhartoyo bukan nya dia ada disitu?? waktu pelantikannya nggak hadir krn alasan sakit. giliran udah beres semua,sekarang dia keberatan?? lah kemarin ngapain aja??masih ingat waktu itu ada yang bilang""jabatan itu milik allah"" siapa ya?";no
sudah jelas jelas melanggar etika dan pelanggaran berat, masih berani bilang fitnah,beda manusia dengan binatang ya punya malu;no
mau cari apalagi paman? mungkin dg tdk menjadi ketua mk waktu paman lebih banyak buat pengajian, menguatkan iman, lebih mendekat ke tuhan buat bekal mati nanti paman...;no
pentingnya malu jadi kebiasaan🧐;no
kl keberatan di taruh saja. gitu aja kok repot.;no
mungkin masih ada yg mau dititipin;no
semakin arogansi lembaga kok di anggap karung makan sesuai pesanan dan kebutuhan baru di era pak jokowi ini memalukan;no
katanya jabatan itu milik allah, kok dipecat protes... santuy aja kalee...;no
sudah keberatan gk jd republik keluarga ya usman hahaha ...sudah kelihatan rakyat usman gk bener;no
lapor mas joko aja mannnnn semua selese ko;no
usmaaannn kok kbrtan??? aneh orang lain di angkt ketua ...ktnya jbtan milih allah kayak dia sendiri yg punya allah bikin malu orang bima...;no
gak apa2 keberatan yg milih kan bkn si usman sendiri kan atas musyawarah dan sdh diputuskan simpan saja suratnya buat dukumen sejarah kelamnya mkm..;no
saat orang lain yg mampu jadi ketua mk kberatan, dirinya srndiri pd dgn segala kebodohannya...;no
subhanallah, semoga indonesia dijauhi pejabat seperti ini.;no
wkwkwkkkkk manusia tuh😮;no
pengennya si sibewok yg jd ketua lg. hahaha gk tau malu. ni orang. akalnya pinter keblinger.;no
si brewok yg nggak punya malu...sekarang dia makan gaji buta...;no
haruskah si anwar dipanggil yang mulia ?????😡😡;no
luar biasa hebatnya nih pamannya si kaesang;no
nah kan .... mestinya mkmk langsung memecat anwar usman sebagai anggota mk. itu baru benar ...... !!!;no
mungkinkah ini strategi ulur waktu, biar mk tidak bisa mengambil keputusan penting?;no
yaa,begitulah nasib orang nggak ada yg tahu kelaknya,maka dari itu kita juga harus mawas diri-sendiri belum tentu juga kita baik nggak perlu menghujat orang lain,karena kita juga nggak tahu nantinya lebih baik,atau lebih buruk dari orang yg kita cemo'oh,ingatlah itu..!!!;no
"halah...si brewok bukan ""wong pusat""biarpun dia menguap 😁";no
mungkin paman gibran msh blm selesai tugasnya. kan tugasnya sampai gibran jd cawapres. kalo ada gugatan jd pamannya bisa bantu kalo msh jadi ketua mk;no
mahkamah konstitusi indonesia saja sangat gaduh, bagaimana dengan yg lain yaaa.... ini indonesia sudah merdeka dari segala penjajahan luar negeri tetapi masih belum kelar tatanan hukum di indonesia... berarti orang2 dulu lebih hebat dari orang2 indonesia sekarang.. apakah begitu...?;no
hehehe..... yg mulia ? ..... preeeeet;no
mmg itulah manusia kebanyakan mulutnya dan apa yg ada di otak/pikirannya beda sdh keputusan salah dan gunakan wewengan sehingga pelanggaran berat untuk tdk di berhentikan tdk dgn hormat anda ini hanya jadi tumbal ketamaan kekuasaan dan jabatan ( tenang aja bung setelah selesai pilpres anda dpt jabatan ...;no
ini salah satu cara melemahkan putusan mk pada umur capres dan cawapres yg sedang dlm musyawarah para hk... bila berbanding terbalik pada putusan sebelumnya nah cara ini pasti dia gunakan utk melemahkan putusan yg baru.... akal busuknya... banyak amat...;no
seharusnya anuar usman itu di penjarakan agar dia bertmbh keberatan;no
manusia tidak tahu malu. sudah membuat lembaganya mk terpuruk masih tidak percaya kolega. anehhh;no
pengaruhnya apa ...? suka mkmk dong, kalau tidak di pecat!!! karena salah mana mungkin di ganti !!!! itu tandanya ente salah !!! orang salah minta keberatan yang di calonkan....logikanya juga gmn ?🧐;no
pergunakan se baik2x hak berbicara & berpendapat atas tuduhan keji yg menimpa dirix sehingga dilengserkan dgn alasan2 aneh tapi nyata ?! ...;no
bagaimanapun anwar usman juga punya hak mengajukan keberatan.keberatan suhartoyo menjadi ketua mk bukan berarti usman mau jadi ketua mk lagi,bisa jadi dia ingin yg lain jadi ketua mk..saldi isra mgkin yg dia inginkan.kemudian jgn juga kita asal menuduh jokowi yg nyuruh,takutnya keliru kita..dosa..;no
manusia ini bener2 udh gak punya malu ya, amat jelas udh melanggar etik berat, gak dipecat aja harusnya bersyukur;no
"""yang mulia""..... pantaskah....";no
kenapa anwar usman ikut campur urusan suhartoyo disuruh jokowi ya protes,takut kalau ada perkara di mk kalah ya.;no
tuek en ngotot benere dewe ae.;no
mestinya itu paman mutu dipecat karena tdk punya moral...;no
katanya jabatan milik alloh, mana yg benar,ko di ganti orng lain ngk ikls...;no
mundur aja lah pa, malu-malu in sj.;no
sabar p usman ....he he salah siapa ya;no
"yg tidak punya ""etik"" sudah jelas tidak punya malu (lihat def etika). barisan pendukung yg kena sanksi etik di mk, sangat wajar tidak punya malu.";no
memang keluarga pak lurah pintar sekali playing victim dan ngeles biasalah sudah di rasuki kekuasaan sampai kongkalikong dengan ketua mk si usmanyg keluarganya juga;no
ente itu jongos jokowi diam saja sudah renungi kesalahanmu;no
apakah ini juga bagian dari skenario rancangan pak dan bu lurah wakanda?;no
gak setuju klau yg jadi ketua bukan kerabatnya jokowi ya??? gak punya malu jokowi dan kerabatnya;no
yang ngga punya urat malu itu barisan sakit hati seperti anda jadi malu-maluin, hehehe;no
berat berapa kwintal uuss...;no
sedia kacang, popcorn, gorengan. masih berlanjur ini boss dramanya;no
paman anwar usman itu profesor dan doktor kalau anda apa skill anda jadi yg otak koplak itu anda.;no
ah sudahlah jabatan itu hanya titipan,akui saja ketua yg baru mungkin itu lebih baik.mau apa lagi,rakyat sudah memaklumi.anggap saja diatas langit masih ada langit.diantara yg baik masih ada yg terbaik.;no
buzzer mau mana ngaku sih ya..;no
ya sok benar anda, dari mana anda tahu se nusantara rugi kan otakmu yang sok tahu dan sok benar, anda pengamat bukan, pejabat bukan, cuma berkoar-koar asal bunyi se nusantara rugi, rugi dari mana ???;no
pamanku memang hebat berani melawan arus kebenaran dan keadilan walaupun dia sudah dicopot tetap saja melawan tanpa kemaluan ..;no
....ngadu ke presiden saja pa usman .;no
owhhhh koplakkkk,,, jadikan aja indonesia ni jadi negeri paman usman, biar puas semua keluarganya dan para pengikutnya;no
ya elah si muka tembok;no
hahah jimly org amerika. nasib indo di bawah org2 amerika bakalan spt orba dimana semua menteri ekonominya lulusan harvard atau barkeley tapi tetap indo bangkrut di thn 1998.;no
buzzer mulai sok bener sendiri nih;no
tenang aja ntar anwar usman dijadikan menkumham jika wowo-gibran menang pilpres sbg balas budi;no
jelas sekali lurrrr tdk punya malu. namanta rai gedeg/ dabag.;no
hakim langgar etik gak usah ngasih pendapat apapun...maju trs suhartoyo jadilah ketua mk yg adil demi tegakx hukum dan uu di indonedia...jgn mau diintervensi oleh kekuatsn apapun termasuk penguasa;no
kami keberatan anda masih di mk nggak punya malu;no
dasar nggak tahu malu😡;no
wkwkwk....sdh putus urat malunya...memprihatinkan negeriku;no
sama dengan kakak iparnya sudah tidak punya urat malu;no
sami, pikirane karo aku. kita lawan nepotisme dan kita tolak lahirnya neo orba yang sdh mengacak acak konstitusi melalui dang paman di mk. kita harus lawan dengan cara cerdas! jangan kita pilih capres/cawapres aliran nepotisme dan neo-orba karena mereka ingin berkuasa.;no
masih punya urat malu tp urat malu-maluin;no
malu ama masyarakat indonesia ya,,ini bukan negara keluargamu bos;no
cita2 reformasi adalah anti kkn !!! ini org dan pemerintah sekarang masih kepanjangan dari era reformasi ngga ya ??? ...klo saat ini masih era reformasi seharusnya berhadapan dengan kekuatan reformasi ...mahasiswa mana ??? rakyat memerlukan gerakan mahasiswa ....ingat gerakan mahasiswa sdh terbukti;no
mumpung kakak ipar msh jd presiden, ngapain aja bebas. kalau perlu mk digadaikan di bank atau kantor pegadaian. kapan lagi bisa semaunya kayak gini. pokoknya selama jd keluarga presiden manfaatkan semaksimal mungkin.;no
tenang saja paman, saya sudah disini berkat paman. sekarang istirahatlah, mungkin paman sudah terlalu lelah..wkwkwk;no
busyet keterlaluan sekali nggak nyadar juga kalau kelakuannya sudah mencoreng moreng hukum di indonesia;no
baru beberapa minggu sdh terasa pundi-pundi menurun....🥰🥰;no
ya pasti keberatan. krn yg pantas jd ketua mk itu yg pernah berpengalaman jd ketua mk. klo tdk pernah jd ketua mk ya tdk bisa diangkat... wkwkwkwk;no
siapa sih orang ini anwar usman, resek bener dia, bertobatlah;no
mana mau dia dipecat bang sang paman kepengen gaji full beserta tunjangan mmg para pejabat di indonesia ini udh putus urat malunya semua;no
ribut az nih sang paman harusnya sadar diri weiiii;no
masalahnya dr. suhartoyo orang lurus tdk mau kompromi, drakornya masih satu episode, jika nanti ponakan kalah, gugat ke mk sdh tdk bisa lagi direkayasa ...putusannya tdk berubah, akan tetap kalah ...gagal maning son ...;no
pikun sudah;no
anwar usman itu harus nya tdk hanya di copot dari ketua mk.tetapi harus di pecat dgn tdk hormat.;no
resiko dari pengorbanan yg cukup besar,kita lihat nanti apakah sebanding dengan hasil yg didapatkan;no
hhhhhh sambil senyum senyum kurang jelas;no
tenang paman, tenang... tinggal lapor saja ke pa lurah, semuanya beres...!!!;no
waktu jadi petugas partai bagus banget kerjanya, pas bergaul kelompok sana jadi rusak deh konstitusi;no
cs yang nggak tahu malu;no
dulu pada dipuji puji sekarang pada di caci & di benci, mangkanya jgn mendewakan manusia apalagi ini jabatan politik, kecewakan ? nah yg kau puja puji sekarang apa tdk akan haus kekuasaan juga ? ingat sifat manusia itu cepat berubah apalagi ini jabatan politik yg penuh intrik & kepentingan;no
titik titik? gitu kq di panggil yang mulia;no
haha orang pandai buat ngakalin orang lain klo gtu ceritanya;no
pilih capres - cawapres yg tlh telah teruji,bukan dr hasil yg tdk terpuji manfaatkan mahkamah keluarga.;no
tugas pak lurah dan bu lurah blm selesai... makanya di suruh kawal bocilnya..;no
pemberhentian dirinya dari jabatan ketua mk haruslah dari allah, bukan atas ketetapan mkmk.;no
yang mulia koplak..;no
kl msh pengin jadi ketua mk gampang...tanding tinju dl sama jefry nichole apa sm el rumi...keluarga sinetron;no
tolong tunjukan hakikat taat konstitusi yang mulia hakim konstitusi anwar usman... biar kami rakyat bisa m3miliki contoh yang benar...;no
katanya jabatan milik allah, kalo sdh dicopot seharusnya menerima dan merenung ttg kesalahan diri...koq sekarang jd kaya orang munafik... lain dimulut lain juga dihati...??!!??;no
sudah pensiun aja km anwar krn ponakan ga jd.. iparpun sudah mau lengser 😁;no
apalagi sih anwar?;no
omongannya orang bermasalah, artinya yg bener kebalikannya: pemilihan pak suhartoyo sbg ketua mk sdh benar.;no
kalau keberatan si anwar usman dipecat saja;no
gak usah keberatan segala, sabarrrr nanti diangkat jadi menpora kalau gibran menang;no
ini au mirip pemeran drakor ... cakep bener;no
"siapakah backingnya orang ini shg jadi berani, bukannya malu tapi malah ""nglunjak""";no
boleh dicoba tuh... wkkqqqkkk;no
setuju mas bro..;no
kecuali saya.;no
gara gara ibu suri otaknya mati suri jadi bikin kisruh negeri.;no
manusia lbh berharga sampah;no
anwar usman mau bermain apalagi, udah kartu mati;no
kalau para pelaku tidak dihukum kebiri atau mati....maka kejahatan seksual ini akan terus menerus terulang di negeri ini.;no
tersangka wajib dihukum mati sementara ponpes nya wajib dibakar ortu dan keluarga tersangka harus dijadikan umpan untuk kkb papua. menteri agama harus diganti karena kurang responsif.;no
urus rakyat sendiri aja blm becus malah terima rakyat luar;no
saat ini suhu bumi mengerikan, baru2x ini meksiko kena panas 49 celcius,100 orang tewas. menurut ahli sekitar 100 jt warga ri akan mati kena panas jelang akhir abad 21. untuk itu hutan segera dilestarikan. ikn cocok hanya di sekitar pulau jawa.;no
pemerintah mengangkat guru p3k kan karena tenaga guru di sekolah negeri kurang, bose? klo masih kelaparan tp kasih makan ke org lain, klo jatuhnya mati atau setidaknya pingsan gmn dong?;no
ada buzzer bela mati-matian ampun dah;no
takkan ada makmur nya negeri ini bila korupsi masih merajalela seperti yg terjadi saat ini, heiii oknum oknum yg berambisi jadi penguasa berani tidak kalian menerapkan hukuman mati terhadap pelaku korupsi??? supaya negeri ini maju serta makmur;no
ko ga langsung ditahan, msh mimpin rapat lagi, padahal hukumannya bisa seumur hidup. klo pribadi sy sarankan hukum mati aja orang seperti ini yg sdh ber kali melanggar etik.;no
akar mslah negara ini korupsi.. sampai kiamat pun klau model hukuman koruptor begini begini y jln terus.. hukum mati atw uu perasaan aset itu di undang kan..;no
saya siap mendukung memilih mencoblos kpd pak ganjar mahfud bahkan saudara2ku tdk bisa dihitung jumlahnya utk ke p ganfud. namun kami usul agar para korop kecil maupun besar koroptor di hukum mati. smoga pak ganfud merespon.;no
memang busuk nya firli ini ketua kpk tp meras hrs nya hukuman mati klo terbukti bersalah...;no
ga mau gaul mati jalan sendiri ke kuburan dengan hartanya wkwkwk;no
tdk mungkin percobaan bunuh diri dgn mencoba berbagai cara tuk mati dalam waktu yg sama ... emangnya gak sakit apa ??😮😮😮;no
ketua pemberantasan korupsi ternyata korupsi juga. hukuman mati atau seumur hidup pas kayanya.;no
uang tidak dibawa mati bapak bapak....sadarlah kalau sudah begini keluarga anda malu 7 turunan. dulu bangga menyandang nama keluarga, sekarang?????;no
selama koruptor tdk dihukum mati indon,tdk akan bs apa apa, apalagi skrg korupsi sdh seperti kearifan lokal;no
