text;label
koalisi perubahan , belum menang sudah mau meng acak koalisi yang sudah ada dasar kadrun .;yes
masih ada pikiran menang kah min kamu sama capresmu sama-sama dobol otaknya , mau dibawa kemana nanti indonesia min sarimin;yes
sih yaman cuma pintar ngebacot . sumur resapan . karyany;yes
yang tolol itu kita semua , lah anaknya sudah jadi cawapres prabowo , ya secara implisit pakde dukung anaknya , alias prabowo . kelihatannya capres cawapres ini yang menang nantinya . ;yes
cak min perkataannya yang tak bertuhan !;yes
ati mu pas nek disampluk layah isi sambel;yes
beginilah kalau zombie dan otak onta bersatu , jadinya otak lu .;yes
manusia2 tolol . ! wong dibangun supaya daerahnya bagus malah dibunuh . coba mereka mau tidak kalau orang papua yang oke papua juga dibunuh sama orang setempat dimana mereka berada ? pasti tidak terima kan . mereka ini bukan manusia dan bukan binatang juga . tapi setan;yes
pak phk dimana2 upah malah di naikin kira2 masuk akal tidak ? belajar ekonomi tidak pak ? suply demand ? orang mau tidak buka usaha ? belajar jadi pengusaha pakai jangan korupsi . melulu .;yes
sing pengecut raimu boleh , angger  conggormu .;yes
takut di anggap tolol;yes
mahmud md itu maksudnya mahmud omong doang ya omong doang yang gede .;yes
sih jago ngibul . yang penting beda ! hanya orang dungu dapat dikibuli , apa khabar sumur resapan dki bukti cuma gede bacot ;yes
moga cepat tobat saja pak . sudah bau tanah apa lagi . tidak mengerti ya pjbt2 sekarang . tebal2 muka tidak punya malu . coba kalau oke negeri sudah mundur itu .;yes
di hamas versi kadrun itu pejuang . yang bahaya jadi rancu dengan definisi pejuang bangsa kita . jangan sampai hamas disamakan dengan pahlawan nasional kita .;yes
iblis ! penyakit lagi calon dokter . heran saya , kenapa mesti dari sono lagi sih ? !;yes
banteng ingin berteman dengan kadrun , jadi adem dong pemilu nya . ;yes
bagaimana drone ? haram tidak kereta apinya itu ? kalau haram , jangan naik . lari saja kalau bepergian jauh . kan sudah biasa melarikan diri kalau ada masalah .;yes
ach . kalau urusan ngecor lobang kencing . paling mudah dicor ya lobang kencing santriwati . karena santriwati goblok binti tolol mau dijolok cuma dengar rayuan ayat agama .;yes
gibran tidak usah komentar saja , nanti komentar malah tidak sambung , tampang muka orang habis bangun tidur mau jadi cawapres . bisnis martabak saja bangkrut , dulu walikota karena pdip bapaknya , sekarang cawapres karena bapaknya pamannya , orang saja dungu yang jadi pemimpin karena bapaknya;yes
ide pejabat siapa ? ? tuolol bin goblok;yes
terxata dungu juga otakmu . itu bukan fitnah , tapi kenyataan yang beliau alami . anda bisa pikirkankan dengan otak sehatmu , seseorang sudah mengangkat derajat seseorang dan keluargax . yang tdix biasa-biasa saja . tapi setelah dia terkenal dan berkuasa , tidak menghargai orang lain yang telah mengayomix . ;yes
pernyataan bagus . kalau jawab tahu ketahuan mendukung tapi kalau bilang tidak tahu ketahuan bodoh bisa  .;yes
ada 2 yang buat saya heran dan salut soal ini , satu itu inteligen kok goblok amat , sampai sebegitu gampangny ketahuan orang umum , . kedua . kan bos bin itu bestie dengan bos banteng , lah yang ini . solid . solid .;yes
usir mereka dari indonesia . sudah cari untung banyak disini malah bikn sengsara rakyat . bekingnya sih luhut binsar panjaitan makanya sombong . jahanam .;yes
otak kadrun tidak jauh dari lanatullah , , namamu jadi itillailah !;yes
terbukti ini badan perampok keparat;yes
semoga terwujud pemerataan pembangunan . jangan dihiraukan oleh anjing penjilat dan pendengki . demi perubahan bangsa yang lebih maju;yes
rusia musuh dunia , tunggu kepunahanmu;yes
semoga azab akan cepat sih jokowi terima berikut seluruh keluarganya akibat tindakannya yang telah merusak kondisi bangsa ini .;yes
dia kan nama panganannya tark babi . congor anjing;yes
kuno kuno sg penting semua juga kadrun ;yes
seperti nabi muhammad , yang selalu melanggar perjanjian hudaibiyah . perjanjian gencatan senjata dengan kota mekah harusnya sepuluh tahun . belum genap janji 10th tanpa kekerasan , nabi sudah hancurkan khaybar n menyerang mekah lagi secara biadab . benar-benar keteladanan manipulatif yang maha bar2 !;yes
jangan jadi apdesi dungu bin dablek;yes
pekerjaan kadrun fekaes memang mentok segitu vongkar nya wkwkwk;yes
nah itulah , kalau berpikir otak tidak cerdas , dungu , super goblok . ! saya tanya saudara yang ediot saya atau saudara , perang itu ada kompromikah . ? dalam artian ada mau tembak bom bilang lawan bila pikiran cerdas tahu hal tersebut ! ;yes
dia sebenarnya orang pintar , tapi mendadak jadi tolol karena napsu;yes
orang waras berotak tahu bisa mbedakan mana perbuatan teroris biadab mana tindakan mbela diri memerangi teroris . orang pintar tau biang kerok perang ini siapa . beda sama yang kaum otak somplak fanatik buta . ;yes
sebaiknya jangan terlalu dihayati , nanti kalau benaran jadi idiot malah merepotkan orang di sekitarmu . santai aja , selow .;yes
ini orang muncul dimana2 . tadi mau nyaingin harvard dengan pesantren . agak gila juga orang ini ya . sekarang nyuruh2 orang adopsi . dia sendiri cuma mengomong doang . ini kadrun paling parah dan bahaya .;yes
tidak heran  kan indonesia kadrun;yes
keluarga anjing ini sudah main curang dari sejak sang paman yang kepincut apem idayati meng goal kan sang paman jadi calon penghancur bangsa .;yes
bahaya untuk sarimin yang pendek kalah malah jadi cebol karena bakal banyak hutang kalian kader pkb bakal di peres sama sih endek , kalau indonesia bahaya dari hongkong ? bwahahahaha;yes
kakek sugiono adalah kadrun tulen . komentar nya miring semuanya , tidak ada yang benar , sebaiknya kamu diam saja . ;yes
mundur alon alon bos sudah mau pensiun pada alih dukungan ke paslon 02 anak presiden nangkring jadi cawapres tentu bapak ikut andil dalam segala hal untuk memenangkan anak tidak peduli negara kosong pejabat nya kemaruk jabatan haus harta bangkai semua;yes
bagaimana bisa anda menyarankan pemilu damai , sementara anda telah merusak dan mencederai konstitusi . sebaiknya anda berhenti bicara . apa yang anda sampaikan semuanya gibran . dasar psikopat !;yes
bikin gerakan pengurangan rohingya saja , kalau perlu , siksa , culik ,;yes
sih brewok biadab mulai berulah sepertinya . anwar usman iblis berwujud manusia . ;yes
mati anjinglah kau haris , biar kau tau mana fitnah dan mana fakta;yes
orang yahudi bisa melihat tuhan nya , dari pada kadrun tidak pernah lihat wujud tuhan nya . hahaha;yes
otakmu bisa berpikir ? lihat itu foto anak yang di culik hamas siap lu di tukar . isi berita foto sangat jelas ! israel dahulukan keselamatan sandera dari negara lain , dengan barter yang sangat merugikan israel . itu lu tunjukkan pada dunia israel yang sangat pemurah hargai kemanusiaan . kepada kaum biadab , dia bisa keras;yes
kelompok binatang kalau berbuat curang pasti ada dalihnya , karena tidak ada jalan untuk mengalahkan . anies baswedan dengan cara licik dan curang .;yes
biar mampus itu pengajar sdn . tanah tinggi . pada pe a semua;yes
kita tangkap saja model kadrun begini;yes
kita jadi masyarakat jangan bego amat lah . tinggal jangan naik begitu saja . . jakarta mau ke surabaya , malang , solo . bus akap dauble deker banyak nyaman bisa tidur dapat makan lebih murah;yes
survey abal-abal bayaran . ini design airport paling tolol sedunia , panjang , panas karena ac tidak berpengaruh , dekil , amburadul . mengakak sambil menangis saja deh . ;yes
masa sih anjing masuk kandang yang dibuatnya sendiri wkwkwk;yes
anus itu kalau mengomong kaya kentut . bau . ! otak plagiat mana mau mengeluarkan ide2 baru . ? bisanya y kentut tinja saja .;yes
zionis biadab , kejam , keji;yes
para jongos jokowi semuanya dungu pakai emosi bukan rasio sudah tau melanggar tapi masih di bela kelihatan kalian itu di perhamba n di manfaatin;yes
bayar sniper berapun untuk membunuh seorang netanyahu maka keesokan jarinya israel berubah;yes
kamu jangan asal mengomong kamu ada juga yang bahaya kamu indonesia tidak akan bahaya kalau pemimpinnya benar dan tidak korupsi dan tidak gila kekuasaan;yes
tidak tau malu . muka .;yes
orang-orang islam ini buat susah saja disegala penjuru dunia , . dimana2 buat masalah . itulah yang mengikuti sesembahan dewa arab bernama sih allah hahaha;yes
rupanya gagasan dan visi tidak penting apalagi banyak orang-orang dungu , mereka suka yang lucu-lucu dan aneh-aneh meski enggak punya duit dan pelanggar demokrasi . aneh kan warga plus 62;yes
kritik boleh boleh untuk perangkat desa mendukung prabowo gibran tapi anjing mengonggong kafilah jalan terus , hehehe barisan sakit hati ? nyanyilah benci tapi rindu . ;yes
itulah dongeng hasil ciptaan para kaum pengkotbah kadrun supaya otak kamu penuh dengan kebencian , makanya sudah ada kitab orang israel terus merubah sesuai versi kadal gurun untuk memusuhi bangsa israel , munafik bangsa kadrun dan junjunganya;yes
dibantu cepat ketemu 72 bidadari jadi kadrun apa ngamuk , apa takut kg kebagian ;yes
merasa kuat karena dibekingi asing , sudah tidak ada negeri ini !;yes
persis orang munafik paman usman ini;yes
aduh masih begokjuga otaknya . intinya kepala desa itu bukan pejabat publik . bupati , walkot , gubernur itu pejabat publik dll itu pejabat publik makanya tidak boleh . sorry tapi sayang iq mu jongkok . hehehe .;yes
yang penting presiden tetap presiden ri jangan orang struk bocah idiot;yes
lucu kagak komika ? , muka jelek , angkuh , gaya sok kaya , suka ngartis , prestasi kagak ada . siap saja ngegembel kamu !;yes
itu nanti dewan pakarnya paling jago habisin anggaran kayak team bentukan anus anies baswedan waktu jadi gubernur dki .;yes
yang demo otaknya pada separuh semua ya , hari kerja buat orang susah saja kena macet ! dasar otak udang ! ;yes
orang yang lagi dibrainwash dengan paham khilafah biadab dengan artikel ini . wkwkw;yes
dian sastro warwer ya;yes
semacam revolusi mental ? bohong , tipu , kkn;yes
iya . aku setuju dengan yang nama nya kalau bela israel . sudah jelas israel biadab masih di bela hhe he;yes
mainnya sudah tidak bisa berkembang kamu jo , main tidak ada serangannya , pemain jangkung di kasih bola lob terus ya dihajar terus lo . mainnya begitu terus tidak ada evaluasinya . pemain sama pelatih sama saja , sama sok kepinteran .;yes
ini contoh orang dongo percaya ijazah palsu , kbanyakan bayar utang ya;yes
jihad palelu lah rohingya ajan yang sama-sama kadrun ;yes
sering banget liat orang tolol nyetir santuy pelan di lajur kanan jalan tol , memang idiot !;yes
usir semua pengungsi rohingya dari indonesia ! kalau perlu tenggelamkan kapalnya di tengah laut ! kemana angkatan laut yang menjaga lautan indonesia ? kok lautan indonesia bisa dikuasai oleh pengungsi rohingya ? !;yes
sih kabur . partai kebo nyungsep;yes
parag hamas warga thailand dan filipina pun di sandera ? kayak begitu dipuja2 kan , disebut pejuang;yes
tapi itu hamas bodoh bodoh , saking gobloknya berani serang israel , lebih bodoh lagi warga palestina yang mau diperalat oleh hamas . jadi kesimpulannya tidak perlu syarat untuk menjadi bodoh , karena yang dibenci juga goblok semuanya . ha ha ha .;yes
kamu nya yang goblok baca berita Cuma dari dalam negeri saja , baca berita luar . 7 oktober itu real , pnddk gaza menari2 lihat perjuangan hamas menuju israel . bsknya langsung menangis meraung2 .;yes
kasian ini si kutu sudah menghabiskan ribuan rudal tidak bisa menang2 .;yes
hu . dasar kardus . !;yes
kau kelompok yaman kayak;yes
pernyataan bagus . kalau jawab tahu ketahuan mendukung tapi kalau bilang tidak tahu ketahuan bodoh bisa dikadalin . ;yes
tetap saja hamas binatang yang sangat licik culas laknatullah;yes
manusia satu ini memang pnghianat . buat kepetingan pribadi saja . prestasinya nol besar dan integritas nya sangat dipertanyakan . kok pada jadi cawapres ? kalau jadi misal dan jamin jauh dari menang lah anies akan pusing karena dia akan lebih dominan dan bila perlu diteikung sih anies . model manusia kardus begini;yes
dari dulu jawa terus yang dibangun , luar jawa cuma dikeruk hasilnya . dasar b jingan otak kamu;yes
partay congor bosok partay keluarga partay anak psrtay sombong partay otoriter 2024 pasti tenggelam jadi gurem lagi oposisi silit babi;yes
narasinya seperti anak baru bisa baca . pintar menurut pengikitnya yang lulusan tak . jangan sampai jadi pengangguran . bangkrutlah kita;yes
sih jokoh memang makin kesini makin biadab suka sembarangan tabrak sana sini semua aturan . ;yes
ente yang tolol apa yang dilibatkan hariz azhar benar itu apa saja machpud md selama ini ? ;yes
sok tau amat pendukung tim ini;yes
wkwkwk kebanyakan . kita lihat aja sibodoh yang kemakan perkataannya anus;yes
lagu lama daur ulang kelompok yaman yang ngaku2 islam;yes
paman usman perlu di genjot juga kah pak ?;yes
pemerintahan hancur . gulingkan rezim syiah;yes
rohnya tidak halal . anjing . cari lonte kenapa bos ? cari beginian . ditusuk sudah sama kaum pelangi nanti .;yes
jadi tanroe itu banci kok bisa kerja dapat uang pula . padahal kepribadiannya seperti putri solo !;yes
tidak usah banyak ngomonglah . kalau ucapan dan perilakumu . tidak sesuai . lebih baik anda tidak perlu banyak bicara . jangan anda pikir rakyat bodoh semua .;yes
? phk dimana2 upah malah di naikin kira2 masuk akal tidak ? belajar ekonomi tidak pak ? suply demand kira2 orang mau tidak buka usaha ? belajar jadi pengusaha pakai jangan korupsi . melulu .;yes
nah nah , kalau sudah terbongkar kebusukan janji politikus yang tidak benar . ! sudah tahu itu area pertamina , kok dikasih surat hal itu , lantas pertanyaan nya yang dungu , super gublok siapa . ? yang memberikan izin , apa yang mbangun rakyat kecil . ? rakyat cerdas pasti tahu . !;yes
woi ! sadar woi ! kamu itu laki laki , tentu saja mirip cewek ! kamu penyuka tusbol , ya ? ! ha ha ha .;yes
mak banteng otw stroke . miskin prestasi tapi sombongnya luar biasa seolah2 yang bangun indonesia cuma dia doang sama . keluarga nya . hadeh yang dia jual . cuma . nama . bapaknya karena miskin prestasi . jadi capres 2x gagal . jauh dibandingkan pak . jokowi di hormati pemimpin luar dan dalam negeri .;yes
namanya juga kadrun , kemanusiaannya pilih kasih . mau nolong orang ditanya dulu agamanya apa , minum kencing onta apa tidak ;yes
ya elah mbak malah bawa-bawa pancasila . wkakakkak . lagi mabok kencing onta ini pasti . banyak bacot disini lebih baik mbak jual rumah . mobil . motor . emas . buat ongkos ke gaza . bantuin hamas . bantu cuci baju kayak . bantu cuci piring kayak . bantu nyapu pel terowongan hamas kayak . daripada tidak guna berisik teriak2;yes
sering banget lihat orang tolol nyetir santuy pelan di lajur kanan jalan tol , memang idiot ! ;yes
yaman ini asal mengomong saja;yes
sudah ganti namanya sarmin sarat intimidasi baru kenal saja sudah ngncem , wis mending kowe ngaibon wae min ben fly;yes
nah inilah , kalau orang dungu . ! merasa sudah , pintar hahaha harap saudara , tahu diatas langit masih ada langit . ! bukan apa kepandaian saudara apa . cuman koar tidak bermanfaat . bila ada kepinteran orang , tidak akan menunjuk kan kepandaiannya . ! peribhs , kebesaran omong , nol yang didapatkan . hahaha;yes
kita maklumi saja kaum kadrun2 bego mabok agama itu . yang cuma mau menang sendiri , tidak pernah instrospeksi merasa selalu benar dan pintar muter balikkan fakta . kalau tidak begitu bukan kadrun namanya . munafik dan bodoh . lanjut saja hamas dibombardir terus oleh israel . biarkan kadrun2 mengoceh terus . ;yes
kesel y , , kita juga kesel lihat yahudi pesek kok bisa2nya bela2 ini israel yang lagi di genosida;yes
namanya berusaha tidak mesti langsung ada hasil dongo , waktu suharto datang ke bosnia memang langsung serbia berenti nembakin orang bosnia ? itu wujud dukungan dukungan moril buat para pejuang dari pemimpin negeri indonesia . kau ketawakan jokowi padahal kau yang memilih 2019 .;yes
